Date & Time Stamp	Mast - 82m Wind Direction Mean	Mast - 80m Wind Speed Mean	Mast - 80m Wind Speed Std Dev	Mast - 64m Wind Speed Mean	Mast - 35.0m Wind Speed Mean	Pressure (mBar)	Relative humidity (%)	Temperature (C)
31/12/2011 07:50	313.7	7.68	0.57	7.15	3.9	976	91.1	17.15
31/12/2011 08:00	315.8	7.97	0.79	7.36	3.81	975	91.6	16.63
01/01/2012 06:30	142	17.09	1.09	16.75	11.32	975	92.4	16.46
01/01/2012 06:40	141.6	16.5	1.26	16.22	10.99	976	94.1	16.74
14/01/2012 05:50	326.5	9.11	1.16	8.6	5.66	976	95.2	16.95
14/01/2012 06:00	329.2	9.06	0.73	8.54	5.6	975	96.3	16.84
14/01/2012 06:10	329.4	8.47	0.62	8.01	5.38	976	96.9	16.86
14/01/2012 06:20	331.4	8.15	0.53	7.62	4.86	976	96.9	17.38
14/01/2012 06:30	330.3	7.88	0.74	7.36	4.88	977	97.3	17.38
14/01/2012 06:40	329.1	7.79	0.42	7.26	4.27	977	97.6	17.4
14/01/2012 06:50	332	7.63	0.79	7.15	4.31	977	97.9	17.49
14/01/2012 07:00	333.5	7.33	0.7	6.87	4.08	977	98.2	17.57
14/01/2012 07:10	334.3	7.18	0.71	6.57	4.16	976	98.3	17.54
14/01/2012 07:20	333.3	7.57	1.02	7.07	3.86	976	98.5	17.64
14/01/2012 07:30	335.2	7.46	1.19	7.02	4.61	975	98.5	17.79
14/01/2012 07:40	331.2	5.64	1.04	5.22	3.6	975	98.7	17.88
14/01/2012 07:50	331.7	6.36	1.14	6.03	4.41	974	98.8	17.64
14/01/2012 08:00	339	6.26	0.91	5.84	3.79	973	98.9	17.62
14/01/2012 08:10	337.1	5.64	0.94	5.22	3.5	974	99	17.7
14/01/2012 08:20	338.8	5.53	0.61	5.19	3.59	974	99	17.92
14/01/2012 08:30	342.7	5.4	0.61	4.83	3.04	974	99.1	17.9
14/01/2012 08:40	341.6	5.18	0.44	4.67	2.73	974	99.1	17.82
14/01/2012 08:50	338.9	5.18	0.47	4.56	2.37	974	99.2	17.97
14/01/2012 09:00	326.8	4.07	0.41	3.75	2.71	975	99.2	17.97
14/01/2012 09:10	316.8	3.88	0.24	3.89	3.37	976	99.3	18.03
14/01/2012 09:20	315.8	4.91	0.43	4.97	3.56	976	99.3	18.08
14/01/2012 09:30	323.8	4.7	0.31	4.73	3.68	976	99.3	18.17
14/01/2012 09:40	324.3	5.31	0.36	5.35	3.33	975	99.3	18.35
14/01/2012 09:50	325	6.06	0.4	5.74	3.24	975	99.4	18.23
14/01/2012 10:00	325.1	6.05	0.37	5.72	3.49	975	99.4	18.31
14/01/2012 10:10	327.7	6.05	0.41	5.68	3.55	975	99.4	18.28
14/01/2012 10:20	328.3	5.78	0.33	5.44	3.19	974	99.4	18.32
14/01/2012 10:30	330.2	6.6	0.3	6.25	3.26	974	99.5	18.43
14/01/2012 10:40	328.3	6.06	0.36	5.6	2.9	974	99.5	18.51
14/01/2012 10:50	328.9	5.82	0.38	5.39	2.81	974	99.5	18.61
14/01/2012 11:00	329	5.64	0.5	5.34	3.02	974	99.5	18.53
14/01/2012 11:10	329.5	5.45	0.29	5.13	2.77	974	99.5	18.56
14/01/2012 11:20	330.8	5.57	0.29	5.28	2.78	974	99.5	18.54
14/01/2012 11:30	329.5	5.33	0.31	5.22	3.16	973	99.6	18.34
14/01/2012 11:40	325.8	5.16	0.17	4.97	2.67	973	99.6	18.29
14/01/2012 11:50	324.7	5.08	0.26	5.06	3.04	973	99.6	18.37
14/01/2012 12:00	322.4	4.81	0.3	4.84	2.96	973	99.6	18.46
14/01/2012 12:10	319.7	4.93	0.27	4.88	3.39	973	99.6	18.48
14/01/2012 12:20	315.1	5.15	0.23	4.97	3.26	973	99.6	18.72
14/01/2012 12:30	316.6	5.19	0.21	5.12	2.89	973	99.6	18.96
14/01/2012 12:40	318.8	4.61	0.25	4.59	3.08	973	99.6	19.06
14/01/2012 12:50	318.4	4.24	0.25	4.05	2.69	974	99.6	19.14
14/01/2012 13:00	319.1	4.15	0.18	4	2.43	973	99.6	19.17
14/01/2012 13:10	317.6	3.85	0.17	3.62	2.62	974	99.6	19.11
14/01/2012 13:20	320.1	4.3	0.42	4.11	2.68	974	99.6	19.04
14/01/2012 13:30	326.3	4.82	0.11	4.67	2.91	974	99.6	19.03
14/01/2012 13:40	327.4	4.96	0.2	4.83	2.72	974	99.7	19.04
14/01/2012 13:50	329.2	4.83	0.34	4.51	2.48	975	99.7	19.06
14/01/2012 14:00	323.6	4.62	0.26	4.36	2.77	975	99.7	19.07
14/01/2012 14:10	326.4	4.93	0.45	4.69	3.04	976	99.7	19.04
14/01/2012 14:20	330.8	4.87	0.31	4.64	3.06	977	99.6	19.1
14/01/2012 14:30	329.2	4.66	0.39	4.43	2.8	977	99.7	19.13
14/01/2012 14:40	325.6	4.81	0.31	4.53	3	976	99.7	19.16
14/01/2012 14:50	326	5.5	0.18	5.36	3.24	976	99.7	19.19
14/01/2012 15:00	333.7	5.27	0.22	4.99	2.72	976	99.7	19.16
14/01/2012 15:10	334.3	4.93	0.19	4.63	2.42	975	99.7	19.16
14/01/2012 15:20	343.5	4.78	0.15	4.63	2.53	974	99.7	19.25
14/01/2012 15:30	351.1	4.52	0.11	4.35	2.97	974	99.7	19.3
14/01/2012 15:40	348.2	4.41	0.22	4.21	2.88	975	99.7	19.37
14/01/2012 15:50	343.8	3.77	0.12	3.62	2.61	975	99.7	19.3
14/01/2012 16:00	335.9	3.64	0.09	3.44	2.48	976	99.7	19.4
14/01/2012 16:10	335.6	3.59	0.18	3.48	2.68	976	99.7	19.45
14/01/2012 16:20	333.9	3.17	0.47	2.84	1.62	976	99.7	19.52
14/01/2012 16:30	327.8	3.73	0.23	3.71	2.01	975	99.7	19.65
14/01/2012 16:40	327.2	4.03	0.2	3.79	1.76	975	99.7	19.77
14/01/2012 16:50	327.9	3.78	0.16	3.52	1.49	975	99.7	19.79
14/01/2012 17:00	325.8	4.21	0.26	3.92	1.95	975	99.7	19.9
14/01/2012 17:10	327.5	4.07	0.19	3.76	1.77	976	99.7	19.99
14/01/2012 17:40	337.1	3.43	0.14	3.41	2.01	975	99.7	20.14
14/01/2012 17:50	328.5	3.16	0.16	3.1	2.18	975	99.7	20.18
14/01/2012 18:10	333.4	2.9	0.13	2.81	1.81	976	99.7	20.17
14/01/2012 18:20	341.2	2.45	0.13	2.31	1.42	977	99.8	20.22
14/01/2012 18:30	345.3	1.91	0.19	1.61	0.9	977	99.7	20.27
14/01/2012 18:40	328.1	1.55	0.14	1.48	1	977	99.7	20.34
14/01/2012 18:50	310.7	1.43	0.16	1.53	1.2	977	99.7	20.44
14/01/2012 19:00	292	1.79	0.15	1.72	1.38	978	99.7	20.48
14/01/2012 19:10	267.6	2.48	0.18	2.4	1.73	977	99.8	20.52
14/01/2012 19:20	278.1	2.77	0.13	2.64	2.1	977	99.8	20.54
14/01/2012 19:30	269.8	2.26	0.16	2.19	1.95	977	99.8	20.54
14/01/2012 19:40	276	2.44	0.2	2.38	2	976	99.8	20.58
14/01/2012 19:50	279	2.45	0.13	2.34	2.03	977	99.8	20.51
14/01/2012 20:00	278.5	2.44	0.22	2.22	1.71	977	99.8	20.52
14/01/2012 20:10	289.2	2.36	0.25	2.1	1.48	976	99.8	20.56
14/01/2012 20:20	295.4	2.62	0.2	2.29	1.32	977	99.8	20.6
14/01/2012 20:30	294.2	2.55	0.32	2.19	1.35	977	99.8	20.62
14/01/2012 20:40	291.9	2.3	0.19	2.01	1.32	978	99.8	20.51
14/01/2012 20:50	289.7	2.24	0.25	1.98	1.25	978	99.8	20.33
14/01/2012 21:00	275.1	2.11	0.41	1.93	1.53	978	99.8	20.3
14/01/2012 22:30	209.7	4.47	0.1	4.13	4.45	978	99.8	20.32
14/01/2012 22:40	204.2	4.67	0.17	4.07	3.79	978	99.8	20.38
14/01/2012 22:50	201.5	4.8	0.13	3.59	3.56	977	99.8	20.47
14/01/2012 23:00	198.9	5.3	0.17	3.69	3.69	977	99.8	20.35
14/01/2012 23:10	203.3	5.35	0.28	4.57	3.85	977	99.8	20.3
14/01/2012 23:20	200.6	5.41	0.21	3.92	3.86	977	99.8	20.33
14/01/2012 23:30	200.6	5.4	0.15	3.96	3.8	977	99.8	20.33
14/01/2012 23:40	199.2	5.51	0.24	3.86	3.94	976	99.8	20.27
15/01/2012 08:20	287.4	2.09	0.14	2.02	2.14	975	99.8	20.2
15/01/2012 08:30	276.8	2.05	0.16	2.08	2.82	975	99.8	20.2
15/01/2012 08:40	269.7	2.58	0.49	2.44	3.34	975	99.8	20.08
15/01/2012 08:50	275.3	3.84	0.38	3.7	3.07	974	99.8	20.05
15/01/2012 09:00	276.3	3.95	0.52	3.77	2.88	974	99.8	20.01
15/01/2012 09:10	282.3	3.91	0.29	3.69	2.47	973	99.8	19.99
15/01/2012 09:20	282.3	4.25	0.39	4.05	2.91	973	99.8	19.91
15/01/2012 09:30	281.5	4.42	0.46	4.25	3.15	973	99.8	19.88
15/01/2012 09:40	289.4	4.38	0.25	4.12	2.73	973	99.8	19.76
15/01/2012 09:50	291.8	4.82	0.57	4.36	2.97	973	99.8	19.8
15/01/2012 10:00	291.9	5.2	0.36	4.78	3.3	973	99.8	19.65
15/01/2012 10:10	296.4	5.65	0.41	5.08	3.48	973	99.8	19.62
15/01/2012 10:50	297.5	5.99	0.37	5.35	2.82	973	99.8	19.54
15/01/2012 11:00	291.8	5.52	0.61	4.94	3.05	973	99.8	19.54
15/01/2012 12:20	304.3	7.28	0.35	6.74	3.65	973	99.8	19.48
15/01/2012 12:30	304.4	6.75	0.48	6.24	3.04	973	99.8	19.28
15/01/2012 12:40	291.7	6.05	0.89	5.68	3.44	973	99.8	19.31
15/01/2012 20:00	282.2	8.06	0.58	7.93	6.67	973	99.8	19.2
16/01/2012 05:00	278	9.75	0.76	9.73	8.07	974	99.8	19
16/01/2012 05:10	279.6	8.73	1.2	8.53	6.9	975	99.8	18.86
16/01/2012 05:20	280.4	8.02	1.38	7.83	6.68	975	99.8	18.79
16/01/2012 05:30	279	8.09	0.96	7.89	6.51	974	99.8	18.63
16/01/2012 05:40	276.1	7.6	1.25	7.42	6.03	975	99.8	18.52
16/01/2012 05:50	281.3	7.3	1.48	7.01	5.66	975	99.8	18.53
16/01/2012 06:00	278.3	8.43	0.99	8.22	6.81	975	99.8	18.37
16/01/2012 06:10	277.6	9.29	1.19	9.11	7.18	976	99.8	18.29
16/01/2012 06:20	280.9	9.17	1.07	9.05	7.46	976	99.8	18.33
16/01/2012 11:30	276.3	6.29	0.68	6.19	5.02	976	99.8	18.34
16/01/2012 11:40	274.4	4.46	0.85	4.3	3.51	975	99.8	18.36
16/01/2012 11:50	279.5	4.4	0.9	4.17	3.21	975	99.9	18.32
16/01/2012 15:40	302.8	5.98	0.48	5.79	4.64	976	99.8	18.34
16/01/2012 16:00	300.6	5.6	0.47	5.47	4.62	976	99.9	18.37
16/01/2012 16:10	297.8	6.21	0.4	6.07	4.67	976	99.9	18.29
16/01/2012 16:20	297.2	5.97	0.48	5.77	4.72	977	99.9	18.31
16/01/2012 16:30	297.7	5.99	0.65	5.78	4.5	976	99.9	18.35
16/01/2012 16:40	302	6.53	0.48	6.33	4.96	975	99.9	18.31
16/01/2012 16:50	306	5.96	0.48	5.72	4.52	975	99.9	18.31
16/01/2012 17:00	304.1	6.52	0.45	6.23	4.71	974	99.9	18.22
16/01/2012 20:20	301.8	2.95	0.2	2.77	1.64	974	99.9	18.23
17/01/2012 01:30	293.1	4.48	0.34	4.32	3.04	974	99.9	18.26
17/01/2012 01:40	293.9	4.8	0.31	4.62	3.25	974	99.9	18.17
17/01/2012 01:50	293	4.69	0.36	4.52	3.07	975	99.9	18.11
17/01/2012 02:00	293.8	4.43	0.51	4.23	2.89	975	99.9	18.05
17/01/2012 02:10	290.5	4.78	0.46	4.55	3.19	975	99.9	18.01
17/01/2012 02:20	297.5	4.46	0.47	4.17	2.85	975	99.9	18.01
17/01/2012 02:30	295.7	4.17	0.28	4	2.44	975	99.9	17.98
17/01/2012 02:40	297.4	4.5	0.52	4.29	3.11	975	99.9	17.93
17/01/2012 02:50	297.5	4.77	0.43	4.56	2.94	975	99.9	17.93
17/01/2012 03:00	298.6	4.85	0.45	4.64	3.07	976	99.9	18.08
17/01/2012 03:10	302.8	4.51	0.45	4.25	2.9	976	99.9	18.09
17/01/2012 03:20	302.3	4.47	0.44	4.23	3.16	976	99.9	18.16
17/01/2012 03:30	300.3	4.38	0.68	4.16	3.05	976	99.9	18.09
17/01/2012 03:40	296.6	4.81	0.79	4.55	2.82	975	99.9	18.11
17/01/2012 03:50	290.7	5.12	0.58	4.89	3.13	975	99.9	18.09
17/01/2012 04:00	285.3	4.93	0.58	4.7	3.12	975	99.9	18.03
17/01/2012 04:10	288.9	4.49	0.49	4.25	2.91	975	99.8	18.01
17/01/2012 04:20	296.7	4.84	0.61	4.64	3.22	976	99.8	18.01
17/01/2012 04:40	292.1	3.83	0.7	3.62	2.69	977	99.8	18.05
17/01/2012 04:50	298.9	3.87	0.63	3.73	2.73	976	99.7	18.03
17/01/2012 05:00	299.4	4.12	0.64	3.83	2.59	977	99.6	18.05
17/01/2012 07:30	282.6	3.45	0.29	3.22	2.19	977	99.7	17.9
17/01/2012 07:40	290.9	4.08	0.61	3.83	2.55	977	99.7	17.86
17/01/2012 10:10	310.5	3.55	0.32	3.19	1.67	976	99.7	17.82
17/01/2012 10:20	305	3.47	0.54	3.26	1.88	975	99.7	17.93
17/01/2012 10:30	302.8	2.88	0.38	2.65	1.74	976	99.8	17.93
17/01/2012 10:40	298.8	2.12	0.41	1.93	1.15	976	99.8	17.95
14/02/2012 03:20	287.5	12.92	1.6	12.74	10.91	975	99.8	17.86
14/02/2012 03:30	284.5	13.1	1.37	12.89	10.96	975	99.8	17.9
14/02/2012 03:40	283.7	12.5	1.57	12.32	10.75	975	99.8	17.7
14/02/2012 03:50	285.8	11.25	1.42	11.17	9.48	975	99.8	17.58
14/02/2012 04:00	282.5	10.64	1.68	10.49	9.04	976	99.8	17.56
14/02/2012 04:10	282.7	9.38	1.88	9.34	8.02	975	99.8	17.52
14/02/2012 04:20	281.2	13.82	1.81	13.58	11.66	976	99.8	17.33
14/02/2012 04:30	281.5	13	1.78	12.89	10.99	976	99.8	17.22
14/02/2012 04:40	282.7	13.01	1.46	12.94	10.89	976	99.8	17.08
14/02/2012 04:50	277.2	11.15	1.01	11.05	9.17	976	99.8	17.01
14/02/2012 05:00	281.2	10.79	1.34	10.6	9.14	976	99.8	16.94
14/02/2012 05:10	284.3	9.37	0.92	9.24	7.75	976	99.8	16.91
14/02/2012 05:20	281.1	8.87	1.59	8.7	7.28	976	99.8	16.86
14/02/2012 05:30	282	10.21	1.78	9.98	8.26	977	99.8	16.89
14/02/2012 05:40	285.1	9.26	1.31	9.21	7.94	977	99.8	16.9
14/02/2012 05:50	273.1	8.8	1.49	8.62	7.52	977	99.8	16.83
14/02/2012 06:00	272.2	9.07	1.28	9.14	7.96	976	99.8	16.78
14/02/2012 06:10	273.2	9.11	1.13	9	7.63	976	99.8	16.75
14/02/2012 06:20	265.3	6.89	1.35	6.88	6.34	976	99.8	16.81
14/02/2012 06:30	270	8.79	1.34	8.67	7.39	976	99.8	16.87
14/02/2012 06:40	267.7	7.65	1.26	7.57	6.23	975	99.8	16.87
14/02/2012 09:00	201.3	8.58	0.55	6.66	6.05	975	99.8	16.82
14/02/2012 09:10	198.4	9.28	0.74	7.2	6.55	974	99.8	16.84
14/02/2012 09:20	198.9	9.35	0.68	7.31	6.79	974	99.8	16.76
14/02/2012 09:30	196.3	8.75	0.84	6.86	6.26	974	99.8	16.7
14/02/2012 09:40	199.2	9.05	1.07	7.15	6.17	973	99.8	16.63
14/02/2012 09:50	203.6	10.42	1.17	8.64	6.82	974	99.8	16.59
14/02/2012 10:00	203.3	11.22	1.01	9.08	7.3	974	99.8	16.51
14/02/2012 10:10	202	12.4	0.97	9.92	8.3	975	99.8	16.53
14/02/2012 10:20	200.3	12.29	0.99	9.7	8.51	974	99.9	16.48
14/02/2012 10:30	200.3	12.52	1.27	9.98	8.27	974	99.9	16.46
14/02/2012 10:40	201.1	12.15	1.3	9.76	8.76	973	99.9	16.41
14/02/2012 10:50	201.5	11.96	1.05	9.65	8.5	973	99.8	16.4
14/02/2012 11:00	202.4	11.5	1.04	9.4	7.83	973	99.8	16.51
14/02/2012 11:10	202.5	11.95	0.96	9.63	8.42	973	99.9	16.72
14/02/2012 11:20	203.6	11.23	1.13	9.21	7.58	973	99.8	16.87
14/02/2012 11:30	204	11.05	1.15	9.14	7.63	973	99.8	17.13
14/02/2012 11:40	205.3	11.19	1.2	9.47	7.96	973	99.8	17.31
14/02/2012 11:50	207.1	11.92	1.12	10.33	8.35	974	99.8	17.5
14/02/2012 12:00	207	11.01	1.15	9.5	7.44	974	99.8	17.61
14/02/2012 12:10	206.5	11.37	0.87	9.78	7.52	974	99.8	17.69
14/02/2012 12:20	207	10.54	1.04	9.23	7.39	973	99.8	17.76
14/02/2012 12:30	210	10.74	1.29	9.66	7.63	973	99.7	17.79
14/02/2012 15:20	265.3	6.7	1.31	6.59	5.58	973	99.5	17.89
14/02/2012 15:50	265.4	6.14	1.45	6.05	5.65	974	99.2	18.12
14/02/2012 16:00	271.1	7.43	0.83	7.35	6.06	974	98.7	18.24
14/02/2012 16:10	280.2	8.56	0.65	8.52	6.96	974	96.9	18.32
14/02/2012 16:20	292.2	8.89	0.82	8.74	6.95	975	93.3	18.39
14/02/2012 16:30	298.5	8.08	0.75	7.96	6.14	975	90.8	18.34
14/02/2012 16:40	296.9	7.58	0.89	7.35	5.77	975	90.9	18.49
14/02/2012 16:50	291.7	7.02	0.76	6.88	5.36	975	92.9	18.57
14/02/2012 17:00	294.2	6.21	0.83	6.15	4.74	975	92.4	18.62
14/02/2012 17:10	295.1	5.84	1	5.64	4.4	976	91.2	18.57
14/02/2012 17:20	295	6.62	0.91	6.47	5.36	977	90	18.68
14/02/2012 17:30	298	7.41	0.91	7.27	5.87	978	90.6	18.65
14/02/2012 17:40	301.9	7.25	0.77	7	5.46	978	91.8	18.8
14/02/2012 17:50	304.9	6.8	0.7	6.63	5.02	978	90.8	19.08
14/02/2012 18:00	307.6	7.73	0.69	7.46	5.71	978	90.6	19.01
14/02/2012 18:10	312.5	8.75	0.46	8.49	6.34	978	89.9	18.84
14/02/2012 18:20	319.7	9.55	0.41	9.22	7.03	978	90.4	18.71
14/02/2012 18:30	322.7	9.28	0.79	8.92	7.24	979	88.9	18.63
14/02/2012 18:40	323.2	8.25	1.02	8.02	6.71	979	88.4	18.68
14/02/2012 18:50	329.4	7.97	0.69	7.74	6.62	979	83.7	18.82
14/02/2012 19:00	333.7	7.96	0.82	7.71	6.32	979	84	18.81
14/02/2012 19:30	343.9	8.2	0.72	7.97	6.59	979	85	18.92
14/02/2012 19:40	348.3	7.95	0.79	7.66	5.96	979	84.6	19.05
14/02/2012 19:50	342.9	8.45	1.01	8.1	6.67	979	83.1	19.02
14/02/2012 20:00	338.9	8.65	0.78	8.34	6.96	979	82.1	19.11
14/02/2012 20:10	340.6	8.64	0.85	8.38	6.72	979	81.8	19.22
14/02/2012 20:20	346.2	8.58	1.05	8.29	6.67	979	79.39	19.2
14/02/2012 20:30	348.3	9.38	0.84	9.16	6.84	979	79.42	18.98
14/02/2012 20:40	350.7	9.37	0.91	9.05	6.71	979	79.67	18.75
14/02/2012 20:50	353.6	9.33	0.68	9.05	6.54	979	78.81	18.3
15/02/2012 05:40	5.2	7.48	0.29	7.28	5.15	979	79.23	18.17
15/02/2012 12:20	350.9	3.3	0.4	3.03	1.93	978	78.3	18.22
15/02/2012 12:40	346.7	2.69	0.3	2.42	1.86	978	77.3	18.29
15/02/2012 12:50	347.7	2.5	0.28	2.19	1.87	978	75.97	18.42
15/02/2012 13:20	319.9	2.07	0.43	1.85	1.27	978	75.5	18.4
15/02/2012 13:30	309.2	2.67	0.35	2.51	2.07	978	75.87	18.14
15/02/2012 13:40	314.7	3.15	0.2	3.02	2.55	977	74.87	17.84
15/02/2012 13:50	326.2	2.87	0.27	2.71	1.75	978	75.13	17.69
15/02/2012 14:00	343.8	3.02	0.22	2.81	1.88	977	74.72	17.47
15/02/2012 14:10	333.3	2.65	0.23	2.47	2.03	977	73.85	17.13
15/02/2012 14:20	324.4	2.49	0.25	2.3	2.08	977	73.2	17
15/02/2012 14:30	329.4	3.12	0.15	2.98	1.6	977	71.77	16.93
15/02/2012 14:40	321	3.38	0.61	3.15	1.76	977	72.93	16.88
15/02/2012 14:50	315.8	4.45	0.26	4.33	2.61	977	71.86	16.89
15/02/2012 15:00	314.2	4.22	0.44	3.96	2.41	977	71.43	16.83
15/02/2012 15:10	310.8	4.93	0.35	4.68	2.72	977	72.48	16.66
15/02/2012 15:20	308	4.6	0.51	4.28	2.72	976	72.31	16.41
15/02/2012 15:30	306.3	4.31	0.54	4.03	2.81	977	71.92	16.31
15/02/2012 15:40	307.5	3.54	0.3	3.37	2.22	977	72.45	16.24
15/02/2012 15:50	309.6	4.09	0.47	3.86	2.41	977	71.43	16.22
15/02/2012 16:00	308.8	4.73	0.43	4.43	2.88	977	71.29	16.2
15/02/2012 16:10	311.4	4.8	0.85	4.45	2.62	977	69.13	16.14
15/02/2012 16:20	317	4.52	0.61	4.09	2.01	977	69.57	16.11
15/02/2012 16:30	325.9	5.52	0.39	5.17	2.91	977	71.56	16.04
15/02/2012 16:40	331.7	5.82	0.38	5.67	3.85	977	72.55	15.94
15/02/2012 16:50	331.2	5.98	0.25	5.8	4.35	977	71.92	15.99
15/02/2012 17:00	324.7	4.54	1.18	4.27	3.08	977	71.74	16.07
15/02/2012 17:10	325.2	3.8	0.53	3.32	1.79	977	70.39	16.04
15/02/2012 17:20	319.4	3.68	0.36	3.24	2.02	977	71.39	15.92
15/02/2012 17:30	316.4	3.84	0.37	3.48	1.92	976	71.94	15.87
15/02/2012 17:40	323.5	3.86	0.48	3.49	1.91	976	71.95	15.79
15/02/2012 17:50	329.1	4.95	0.26	4.74	2.79	977	74.93	15.62
15/02/2012 18:00	339.8	5.35	0.28	5.2	3.27	977	77.95	15.48
15/02/2012 18:10	347	5.38	0.27	5.21	3.61	977	80.8	15.3
15/02/2012 18:20	24.6	4.44	0.39	4.21	4.01	977	81.5	15.17
15/02/2012 18:30	46.38	4.97	0.32	4.77	3.76	977	84.2	15.24
15/02/2012 18:40	47.7	4.49	0.23	4.4	3.99	978	87.6	15.31
15/02/2012 18:50	53.86	4.99	0.17	4.81	4.21	978	88.4	15.14
15/02/2012 19:00	58.54	4.49	0.2	4.38	3.85	978	89.9	14.87
15/02/2012 19:10	50.22	4.44	0.09	4.31	3.66	978	90.1	14.56
15/02/2012 19:20	48.87	4.58	0.12	4.5	3.7	978	89.6	14.91
15/02/2012 19:30	47.76	4.32	0.3	4.22	3.35	977	89.6	14.87
15/02/2012 19:40	46.36	3.82	0.1	3.65	2.83	977	89.3	14.89
15/02/2012 19:50	42.5	3.88	0.07	3.72	2.72	977	88.7	14.96
15/02/2012 20:00	47.36	3.65	0.18	3.47	2.89	978	89.2	15.03
15/02/2012 20:10	50.38	3.49	0.1	3.47	2.92	978	89.6	14.92
15/02/2012 20:20	50.84	3.18	0.27	3.16	2.88	978	90.8	14.75
15/02/2012 20:30	53.1	2.57	0.09	2.58	2.38	978	89.7	14.66
15/02/2012 20:40	49.59	2.42	0.05	2.37	2.19	978	90.4	14.55
15/02/2012 20:50	52.3	2.12	0.19	2.07	1.98	978	91.7	14.53
15/02/2012 21:00	59	1.02	0.19	0.99	1.45	979	92.4	14.63
15/02/2012 21:10	67.08	0.46	0.19	0.41	1.23	979	93.2	14.57
15/02/2012 21:20	67.08	0.5	0.13	0.22	1.19	978	94.3	14.31
15/02/2012 21:30	67.08	0.62	0.17	0.54	1.9	979	94.9	14.06
15/02/2012 21:40	160.2	0.97	0.29	0.9	2.81	980	95.6	14.2
15/02/2012 21:50	195	1.08	0.18	1.01	3.22	980	96.5	14.58
15/02/2012 22:00	194.2	1.43	0.19	1.28	2.78	980	97.3	14.57
15/02/2012 22:20	291.1	2.05	0.46	2.02	1.48	980	97.7	14.49
15/02/2012 22:30	297.8	1.42	0.45	1.28	1.07	980	97.9	14.19
15/02/2012 22:40	283.5	1.36	0.25	1.29	1.23	980	98.2	14.21
15/02/2012 23:30	207.1	3.89	0.89	3.45	4.29	981	98.4	14.28
15/02/2012 23:40	203.5	5.69	0.71	4.97	4.55	981	98.5	14.26
15/02/2012 23:50	205.8	6.28	0.31	5.74	4.84	982	98	14.52
16/02/2012 00:00	207.2	5.85	0.66	5.31	4.94	981	97.4	14.3
16/02/2012 00:10	205.3	5.81	0.85	5.13	4.95	981	97	14.11
16/02/2012 00:20	201.8	5.82	0.46	4.53	5.35	981	97.5	13.97
16/02/2012 00:30	200.5	5.91	0.52	4.59	4.47	982	98.1	13.74
16/02/2012 00:40	202.9	6.7	0.67	5.46	4.52	983	98.5	13.74
16/02/2012 00:50	201.9	6.28	0.72	5.1	4.37	984	98.8	13.89
16/02/2012 01:00	204.9	5.86	0.62	5.03	4.45	983	99	14.14
16/02/2012 01:10	204.5	5.67	0.65	4.79	4.7	983	99	14.11
16/02/2012 01:20	201.5	5.68	0.43	4.59	4.6	983	99.1	13.95
16/02/2012 01:30	199.6	4.86	0.71	4	3.91	983	99.2	13.58
16/02/2012 01:40	195.7	3.81	0.44	3.1	3.74	984	99.2	13.78
16/02/2012 01:50	185	4.02	0.33	3.42	4.67	984	99.3	13.96
16/02/2012 02:00	182.2	4.39	0.5	4.07	5.09	984	99.3	13.91
16/02/2012 02:10	179.4	5.53	0.52	5.27	5.68	984	99.3	13.83
16/02/2012 02:20	178.2	5.89	0.33	5.6	4.9	984	99.3	13.65
16/02/2012 02:30	184.6	5.35	0.49	4.31	4.49	984	99.3	13.64
16/02/2012 02:40	184.8	5.17	0.35	4.4	4.5	984	99.3	13.35
16/02/2012 02:50	185	4.16	0.5	3.58	4.52	984	99.2	12.9
16/02/2012 03:00	185.2	3.78	0.44	3.25	4.63	984	99.2	12.92
16/02/2012 03:10	194.9	4.49	0.34	3.47	3.35	983	99.2	12.7
16/02/2012 03:20	208.9	5.01	0.41	4.44	3.93	983	99.1	12.42
16/02/2012 03:40	209.3	5.94	0.59	5.28	4.31	983	99.1	12.42
16/02/2012 03:50	197.8	6.16	0.55	4.68	4.5	982	99.1	12.53
16/02/2012 04:00	190.5	6.16	0.61	5.02	5.57	983	99.2	12.53
16/02/2012 04:10	190	6.61	0.74	5.21	5.19	984	99.2	12.59
16/02/2012 04:20	187.4	6.44	0.9	5.26	4.83	984	99.2	12.45
16/02/2012 04:30	187.3	6.48	0.76	5.14	4.81	983	99.2	12.28
16/02/2012 04:40	192	6.83	0.86	5.22	5.17	984	99.2	12.33
16/02/2012 04:50	191.8	6.69	1.01	5.23	5.31	984	99.2	12.32
16/02/2012 05:00	195.8	8.72	0.78	6.65	5.15	984	99.3	12.27
16/02/2012 05:10	199.6	9.28	0.57	7.11	5.46	984	99.1	12.16
16/02/2012 05:20	196.6	8.76	0.76	6.65	5.33	985	99	12.07
16/02/2012 05:30	196.3	9.18	0.68	6.85	5.31	986	99.1	12.15
16/02/2012 05:40	195	8.58	0.91	6.46	4.76	986	99.1	12.09
16/02/2012 05:50	195.1	8.93	0.76	6.63	4.95	987	99.2	12.08
16/02/2012 06:00	194.6	9.64	1.2	7.3	5.43	988	99.1	12.01
16/02/2012 06:10	193.3	9.92	1.07	7.43	6.51	988	99.1	12.05
16/02/2012 06:20	188.7	8.67	1.01	7.36	8.43	989	99	12.17
